date,variable,description,universe,usProp,usPropSE,usCount,usCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE,NJProp,NJPropSE,NJCount,NJCountSE,NMProp,NMPropSE,NMCount,NMCountSE,NYProp,NYPropSE,NYCount,NYCountSE,NCProp,NCPropSE,NCCount,NCCountSE,NDProp,NDPropSE,NDCount,NDCountSE,OHProp,OHPropSE,OHCount,OHCountSE,OKProp,OKPropSE,OKCount,OKCountSE,ORProp,ORPropSE,ORCount,ORCountSE,PAProp,PAPropSE,PACount,PACountSE,RIProp,RIPropSE,RICount,RICountSE,SCProp,SCPropSE,SCCount,SCCountSE,SDProp,SDPropSE,SDCount,SDCountSE,TNProp,TNPropSE,TNCount,TNCountSE,TXProp,TXPropSE,TXCount,TXCountSE,UTProp,UTPropSE,UTCount,UTCountSE,VTProp,VTPropSE,VTCount,VTCountSE,VAProp,VAPropSE,VACount,VACountSE,WAProp,WAPropSE,WACount,WACountSE,WVProp,WVPropSE,WVCount,WVCountSE,WIProp,WIPropSE,WICount,WICountSE,WYProp,WYPropSE,WYCount,WYCountSE
Oct 2003,tooExpensiveMainReason,Main Reason for Household Not Online at Home: Too Expensive,noInternetAtHome,0.233377,0.003133,11949273,167806,0.201441,0.019334,201689,21803,0.207776,0.027969,15180,2309,0.306208,0.025888,282559,28847,0.285181,0.022923,178923,17039,0.25554,0.012264,1321949,73237,0.22978,0.020997,153043,15963,0.230618,0.022552,112598,12604,0.246284,0.025118,33484,3974,0.295852,0.025509,39755,4099,0.255557,0.013689,771199,47772,0.236825,0.02322,372794,41318,0.165734,0.023943,30860,4923,0.212385,0.025108,46684,6207,0.220699,0.013934,541896,38429,0.272822,0.020149,330405,28818,0.220608,0.020413,114376,11943,0.183935,0.018933,92251,10530,0.229942,0.021713,187626,20203,0.184698,0.021539,183719,23822,0.204861,0.019743,44877,4871,0.204244,0.022346,173762,21110,0.217233,0.01941,234530,23708,0.237164,0.016431,456887,36539,0.19983,0.02081,150999,17608,0.229283,0.024314,152460,18595,0.20597,0.020663,218196,24653,0.179778,0.022001,34362,4625,0.20692,0.020203,63842,7001,0.304306,0.021867,109854,9435,0.200549,0.022664,34851,4409,0.23006,0.019114,302012,28747,0.213485,0.022043,84398,9587,0.211438,0.01169,750438,46605,0.204577,0.016815,330394,30465,0.151934,0.019511,18711,2619,0.200397,0.014399,433886,34741,0.225595,0.023305,165760,19579,0.23632,0.023157,130194,14659,0.222061,0.014187,500898,36193,0.236881,0.0203,45549,4476,0.294023,0.02425,259114,25736,0.179737,0.019762,26173,3178,0.252113,0.023005,306923,32398,0.281546,0.013888,1096103,63519,0.254538,0.028036,76387,9733,0.177734,0.020187,19121,2394,0.17871,0.020966,198047,25732,0.259546,0.024241,239656,26263,0.221399,0.020126,86697,8961,0.187871,0.018024,177604,18903,0.181031,0.021876,15601,2089
Oct 2007,isHouseholder,Household Reference Person in Universe: Non-Institutional,,1,0,118239730,271928,1,0,1875076,75727,1,0,250926,9453,1,0,2479475,95468,1,0,1144108,47202,1,0,13075809,198220,1,0,1970019,57821,1,0,1406658,40261,1,0,325879,11466,1,0,276471,9537,1,0,7635040,158547,1,0,3683624,108479,1,0,440748,16968,1,0,570340,23829,1,0,4986584,122643,1,0,2581288,87839,1,0,1229707,37783,1,0,1121783,39332,1,0,1749090,62106,1,0,1631673,71711,1,0,543019,16525,1,0,2186306,61876,1,0,2581042,91106,1,0,4001354,109261,1,0,2118075,57301,1,0,1138471,50658,1,0,2398823,78735,1,0,426298,17662,1,0,717072,24945,1,0,1002923,34854,1,0,533190,15753,1,0,3294768,101139,1,0,813954,35676,1,0,7471399,155447,1,0,3554476,107216,1,0,274917,10128,1,0,4620919,117680,1,0,1445893,54940,1,0,1514624,54802,1,0,5062083,121965,1,0,422489,13652,1,0,1787529,66095,1,0,326553,11200,1,0,2510848,90283,1,0,8814827,172444,1,0,898279,37382,1,0,259143,9169,1,0,3040366,91067,1,0,2680001,85748,1,0,754646,29127,1,0,2393918,73244,1,0,217228,8112
Oct 2007,isPerson,Person in Universe: Ages 3+ Not Active-Duty Military,,1,0,285409815,794439,1,0,4364707,96744,1,0,620354,15654,1,0,6017216,146017,1,0,2661545,58701,1,0,34717268,316487,1,0,4568061,76021,1,0,3330404,53087,1,0,816452,16692,1,0,541125,13277,1,0,17485067,205860,1,0,8942102,146068,1,0,1213338,29490,1,0,1402895,33828,1,0,12212545,180163,1,0,6012355,122162,1,0,2825325,47971,1,0,2586746,50835,1,0,4006075,81189,1,0,4061321,109187,1,0,1267607,21835,1,0,5341012,88107,1,0,6140932,123357,1,0,9629360,150741,1,0,4927600,75046,1,0,2745304,69235,1,0,5521581,104785,1,0,905262,22278,1,0,1664067,34433,1,0,2439074,46677,1,0,1267546,19832,1,0,8349273,140961,1,0,1882963,48825,1,0,18404929,224313,1,0,8483654,146817,1,0,594070,12111,1,0,10876821,157088,1,0,3364140,76041,1,0,3578558,70824,1,0,11769795,161849,1,0,1005201,18353,1,0,4139275,97774,1,0,732319,14660,1,0,5767924,118299,1,0,22407653,244328,1,0,2448668,58664,1,0,598922,11661,1,0,7180503,120058,1,0,6107788,110342,1,0,1721710,35472,1,0,5267708,88894,1,0,493695,11214
Oct 2007,dialUpAtHome,Dial-up Internet Service Used at Home,internetAtHome,0.172536,0.002303,12603296,171103,0.247992,0.024772,231761,26606,0.137194,0.014851,25497,2963,0.130138,0.016284,202068,27030,0.232425,0.024524,136339,16326,0.14146,0.006673,1221598,61676,0.155708,0.012823,212221,18957,0.096366,0.01037,90021,10169,0.227205,0.018471,48716,4512,0.112714,0.014402,18368,2496,0.16785,0.009881,832020,53593,0.124301,0.012501,283179,30408,0.087886,0.013439,25281,4040,0.207444,0.022258,68386,8236,0.175513,0.011852,551805,40805,0.267997,0.019715,402213,34311,0.248679,0.016993,190814,15023,0.113668,0.013961,80161,10427,0.26314,0.021342,252511,23806,0.205632,0.024132,181848,23865,0.252259,0.0165,89351,6729,0.149564,0.0123,217374,19319,0.07775,0.01163,133229,20725,0.213547,0.014564,500749,38244,0.199918,0.013351,282167,21000,0.272775,0.029578,142545,18136,0.187953,0.017053,253430,25433,0.290999,0.024722,70796,7107,0.149477,0.015225,68637,7529,0.162031,0.015744,106329,11248,0.131627,0.011551,52597,4935,0.16503,0.013886,372152,34256,0.20859,0.02432,93427,12222,0.11787,0.008595,541732,41887,0.166029,0.014901,335509,32841,0.174117,0.018297,28472,3293,0.161857,0.012292,438300,36174,0.264208,0.02308,203988,20738,0.150263,0.015633,155266,17473,0.20184,0.012574,613645,42584,0.099095,0.011804,27687,3463,0.277694,0.022191,272226,25309,0.215423,0.017954,42924,4001,0.221714,0.020073,299128,30494,0.166754,0.00978,843317,53884,0.14379,0.017459,89570,11724,0.309677,0.01946,56383,4223,0.214743,0.014983,444700,34814,0.174035,0.01434,333688,30136,0.325618,0.025903,121090,11677,0.189415,0.014849,294669,25523,0.174237,0.017181,23413,2522
Oct 2007,adultInternetUser,Ages 15+: Uses the Internet (Any Location),isAdult,0.649957,0.002208,153955554,656535,0.565084,0.019418,2059366,86105,0.806733,0.014564,408529,10604,0.641484,0.018292,3154463,105898,0.556807,0.019378,1237738,50991,0.642211,0.007102,18209609,246815,0.715022,0.012922,2705482,61870,0.691284,0.012833,1936049,46519,0.688753,0.015672,471720,14048,0.680146,0.016717,320633,10095,0.642203,0.009763,9508926,177308,0.654427,0.013545,4786830,120279,0.611166,0.016877,617888,22087,0.614164,0.019691,708754,26505,0.68943,0.010828,6969668,149703,0.642837,0.015606,3194326,101066,0.69515,0.013735,1650032,41079,0.691964,0.015327,1479488,42038,0.607298,0.016429,2028641,68489,0.597211,0.021215,1984096,88514,0.701218,0.012855,762141,19618,0.706171,0.012415,3139160,72022,0.694274,0.014867,3594279,111021,0.667617,0.01237,5333169,130400,0.754349,0.011254,3104580,63705,0.541142,0.021317,1219719,57829,0.633178,0.014946,2913222,86460,0.671352,0.017971,514868,19248,0.689917,0.014808,948958,27342,0.683136,0.015531,1370945,40222,0.76459,0.011226,823458,17715,0.680755,0.013855,4734748,122434,0.608966,0.019536,942492,38358,0.607834,0.009843,9350146,186261,0.617485,0.014268,4320760,120669,0.704134,0.015477,356396,10790,0.653939,0.011403,5940400,138248,0.615658,0.017915,1709489,62010,0.690505,0.016308,2083468,59084,0.657021,0.010992,6584326,145237,0.666785,0.014259,568550,16328,0.593571,0.016865,2065053,71377,0.691028,0.014663,425423,12244,0.592251,0.01649,2857782,97697,0.589508,0.00916,10618854,193082,0.76394,0.015999,1457433,44375,0.706533,0.014739,364162,10055,0.697418,0.013304,4210375,103382,0.763365,0.012724,3934115,90689,0.520916,0.018087,771118,32263,0.717243,0.012868,3204425,78375,0.722578,0.016004,299299,8968
Oct 2007,internetAnywhere,Anyone in Household Uses Internet From Any Location,isHouseholder,0.711026,0.002215,84071544,323194,0.607861,0.019758,1139786,59557,0.846616,0.014151,212438,8636,0.718153,0.017505,1780643,80817,0.620387,0.019964,709790,37737,0.73664,0.006935,9632167,171987,0.790121,0.012049,1556554,51560,0.734542,0.012788,1033249,34597,0.729297,0.015666,237663,9843,0.747047,0.015108,206537,8260,0.698824,0.009758,5335553,133071,0.720105,0.013348,2652597,92385,0.732978,0.016999,323059,14618,0.699303,0.019221,398840,19988,0.733959,0.010953,3659947,105934,0.680571,0.015949,1756750,72821,0.736304,0.013699,905439,32464,0.768622,0.014893,862227,34546,0.666657,0.016799,1166043,51020,0.633669,0.021214,1033941,57412,0.746158,0.013275,405178,14366,0.768241,0.012204,1679610,54130,0.729513,0.015696,1882903,78259,0.70784,0.012544,2832320,92392,0.786825,0.011256,1666554,50899,0.597974,0.021844,680777,39520,0.673734,0.015559,1616169,64653,0.687222,0.019403,292961,14608,0.740019,0.015319,530647,21544,0.734577,0.015497,736724,29895,0.806303,0.011726,429913,14202,0.74105,0.01366,2441589,86996,0.677522,0.020274,551472,29812,0.679993,0.00997,5080503,128331,0.678303,0.014201,2411012,88769,0.72712,0.016534,199898,8649,0.691228,0.011882,3194107,98599,0.639413,0.018342,924522,44092,0.75313,0.01565,1140709,47732,0.692976,0.011291,3507903,102009,0.72486,0.014465,306245,11697,0.668404,0.017484,1194792,54281,0.738383,0.015057,241121,9691,0.661128,0.017118,1659991,73690,0.681544,0.009326,6007693,143515,0.818538,0.015997,735276,33930,0.794801,0.014473,205967,8171,0.750768,0.013028,2282610,79293,0.816656,0.012436,2188640,77718,0.583414,0.019124,440271,22366,0.76596,0.012993,1833644,64443,0.766952,0.016184,166603,7056
Oct 2007,internetAtHome,Anyone in Household Uses Internet at Home,isHouseholder,0.617792,0.002371,73047508,324710,0.498407,0.020307,934552,53705,0.740645,0.016978,185847,8052,0.626231,0.018739,1552725,75750,0.512708,0.020719,586593,34331,0.660429,0.00746,8635639,163305,0.691843,0.013729,1362944,48157,0.664097,0.013701,934158,32856,0.657957,0.016799,214414,9334,0.589421,0.017193,162958,7253,0.649235,0.010138,4956933,128411,0.618459,0.014471,2278168,85517,0.652664,0.018389,287660,13784,0.578005,0.020796,329659,18028,0.630484,0.012036,3143959,98099,0.58142,0.016924,1500812,67167,0.623978,0.015039,767310,29920,0.628656,0.017054,705216,31308,0.548633,0.017781,959608,46370,0.541982,0.021991,884337,53038,0.652284,0.014612,354203,13417,0.664765,0.013649,1453379,50114,0.663897,0.016749,1713546,74637,0.586029,0.013638,2344912,83710,0.666364,0.012963,1411409,46794,0.459013,0.02229,522573,34544,0.562095,0.016448,1348367,58926,0.570693,0.02067,243285,13269,0.640359,0.016821,459183,20015,0.654316,0.016719,656228,28142,0.749437,0.012896,399593,13695,0.684436,0.014523,2255057,83331,0.550272,0.021854,447896,26816,0.61515,0.01037,4596028,122232,0.568517,0.015086,2020781,81260,0.594806,0.018218,163523,7824,0.58602,0.012714,2707950,90735,0.533977,0.019073,772073,40300,0.682212,0.016969,1033295,45357,0.600593,0.012003,3040251,94850,0.661302,0.015371,279393,11178,0.548417,0.018522,980311,49129,0.610176,0.016796,199255,8832,0.537332,0.018082,1349159,65788,0.57372,0.009905,5057244,131924,0.693458,0.019334,622919,31122,0.702582,0.01633,182069,7689,0.681117,0.014041,2070844,75692,0.715433,0.014598,1917360,72606,0.492784,0.019417,371878,20559,0.649845,0.014744,1555676,59217,0.618597,0.0186,134377,6197
Oct 2007,noInternetAtHome,No One in Household Uses Internet at Home,isHouseholder,0.382208,0.002371,45192222,300370,0.501593,0.020307,940524,53691,0.259355,0.016978,65079,4998,0.373769,0.018739,926750,58558,0.487292,0.020719,557515,32580,0.339571,0.00746,4440170,118475,0.308157,0.013729,607076,32476,0.335903,0.013701,472500,23617,0.342043,0.016799,111464,6725,0.410579,0.017193,113513,6248,0.350765,0.010138,2678107,95588,0.381541,0.014471,1405455,67620,0.347336,0.018389,153088,9977,0.421995,0.020796,240681,15676,0.369516,0.012036,1842624,75042,0.41858,0.016924,1080476,57132,0.376022,0.015039,462397,23353,0.371344,0.017054,416567,24034,0.451367,0.017781,789482,41653,0.458018,0.021991,747336,48516,0.347716,0.014612,188816,9772,0.335235,0.013649,732927,36831,0.336103,0.016749,867496,52767,0.413971,0.013638,1656443,71232,0.333636,0.012963,706666,33622,0.540987,0.02229,615898,37213,0.437905,0.016448,1050456,52718,0.429307,0.02067,183013,11727,0.359641,0.016821,257888,15033,0.345684,0.016719,346695,20766,0.250563,0.012896,133597,7909,0.315564,0.014523,1039711,58064,0.449728,0.021854,366058,23659,0.38485,0.01037,2875372,98541,0.431483,0.015086,1533695,70756,0.405194,0.018218,111395,6484,0.41398,0.012714,1912970,76202,0.466023,0.019073,673819,37597,0.317788,0.016969,481329,31053,0.399407,0.012003,2021832,78139,0.338698,0.015371,143096,7931,0.451583,0.018522,807218,44543,0.389824,0.016796,127298,6954,0.462668,0.018082,1161689,62295,0.42628,0.009905,3757582,114164,0.306542,0.019334,275360,20860,0.297418,0.01633,77074,5046,0.318883,0.014041,969522,51360,0.284567,0.014598,762641,46207,0.507216,0.019417,382768,20759,0.350155,0.014744,838242,43658,0.381403,0.0186,82852,5274
Oct 2007,isAdult,Person Ages 15+,isPerson,0.829931,0.001386,236870368,566829,0.834959,0.011663,3644352,70042,0.816307,0.012398,506400,9672,0.817229,0.012021,4917445,97416,0.8352,0.012641,2222923,41073,0.816728,0.004204,28354579,228401,0.828311,0.008843,3783777,52824,0.840937,0.007545,2800659,41340,0.838861,0.009798,684890,12037,0.871183,0.010442,471419,10177,0.846822,0.006124,14806739,146495,0.817988,0.008318,7314532,104263,0.833238,0.00937,1010999,23034,0.822595,0.010352,1154014,23135,0.827781,0.006826,10109317,129369,0.826483,0.010741,4969111,81098,0.840128,0.008846,2373635,32881,0.826559,0.010293,2138099,36004,0.833844,0.010092,3340440,56287,0.818027,0.012918,3322269,75043,0.857428,0.008366,1086881,16055,0.832301,0.008079,4445329,65344,0.843036,0.009055,5177029,94159,0.829585,0.007911,7988370,106165,0.835209,0.007708,4115576,53118,0.821028,0.013363,2253972,48241,0.833267,0.009219,4600950,71251,0.847172,0.012356,766913,15027,0.82657,0.010821,1375467,21847,0.822788,0.009924,2006841,32995,0.849667,0.007502,1076993,14553,0.833023,0.008132,6955138,107734,0.821945,0.012096,1547692,31858,0.835795,0.00602,15382741,169755,0.824804,0.008679,6997356,103953,0.852,0.010491,506147,8620,0.835174,0.007387,9084035,110108,0.825378,0.011875,2776688,50425,0.843163,0.010082,3017309,50218,0.851458,0.006625,10021482,119535,0.848263,0.008136,852674,14253,0.840493,0.012238,3479031,63640,0.840669,0.009905,615638,10221,0.836573,0.010032,4825290,86131,0.80388,0.00573,18013069,166800,0.779112,0.012735,1907786,36019,0.860581,0.009748,515421,8830,0.840761,0.008628,6037085,88394,0.843783,0.009413,5153650,78018,0.859793,0.010251,1480313,25036,0.848129,0.008785,4467696,63734,0.839,0.011324,414210,8011
Oct 2007,internetUser,Uses the Internet (Any Location),isPerson,0.623618,0.002215,177986600,803573,0.534834,0.019531,2334395,101464,0.76136,0.017866,472313,13155,0.61426,0.019107,3696135,132304,0.530501,0.019443,1411953,61152,0.609022,0.007124,21143580,300024,0.673883,0.013307,3078338,76301,0.675585,0.012582,2249970,57169,0.660592,0.01577,539342,17011,0.659435,0.016924,356837,12004,0.621005,0.009724,10858319,215396,0.623385,0.013555,5574375,152152,0.587608,0.016686,712967,26345,0.574496,0.018909,805958,32890,0.664483,0.010991,8115031,184427,0.617002,0.015219,3709638,125891,0.666504,0.013617,1883092,50070,0.669939,0.015024,1732962,52243,0.592063,0.016454,2371847,85828,0.573065,0.021331,2327402,108175,0.681919,0.012865,864406,23492,0.673538,0.012477,3597375,87073,0.679032,0.014457,4169891,135036,0.647357,0.012265,6233638,159313,0.731412,0.01111,3604106,80438,0.514743,0.021082,1413126,69627,0.614765,0.014929,3394474,111318,0.645787,0.018079,584607,23605,0.66831,0.015377,1112113,35797,0.645207,0.015778,1573709,48403,0.745984,0.010955,945569,21729,0.659908,0.013555,5509755,147831,0.578755,0.019534,1089774,47159,0.589939,0.009709,10857778,224689,0.584473,0.014255,4958466,145634,0.681773,0.015232,405021,13140,0.629072,0.011427,6842301,169352,0.575849,0.018351,1937236,75574,0.668117,0.016232,2390895,72160,0.639213,0.010965,7523408,173911,0.649176,0.014091,652552,19393,0.565562,0.017279,2341016,92515,0.66797,0.014441,489167,15142,0.578005,0.016272,3333892,120677,0.554225,0.009144,12418881,237943,0.717814,0.016259,1757688,60466,0.679961,0.014656,407244,11909,0.669587,0.013094,4807969,125056,0.73442,0.013465,4485684,111646,0.528838,0.017809,910506,39609,0.693093,0.012757,3651011,95626,0.706696,0.015773,348892,11512
Oct 2009,isHouseholder,Household Reference Person in Universe: Non-Institutional,,1,0,119296182,277176,1,0,1828596,74387,1,0,261210,9934,1,0,2554302,101543,1,0,1198145,49384,1,0,13041482,197244,1,0,2050236,60085,1,0,1359026,38391,1,0,338362,11611,1,0,285194,10067,1,0,7525189,159233,1,0,3878881,117042,1,0,452745,18027,1,0,576417,24026,1,0,5102738,125654,1,0,2538962,87829,1,0,1216088,37780,1,0,1136120,40719,1,0,1724139,61915,1,0,1744918,76719,1,0,547354,16586,1,0,2207954,62219,1,0,2584844,89941,1,0,3947156,110321,1,0,2143014,58269,1,0,1134018,50413,1,0,2426205,78476,1,0,412032,17896,1,0,703786,23837,1,0,1029004,37039,1,0,516943,15155,1,0,3154739,98434,1,0,827909,38520,1,0,7809525,159221,1,0,3762659,112044,1,0,275569,10504,1,0,4644178,117103,1,0,1470686,55625,1,0,1564134,55148,1,0,5100505,123067,1,0,413257,13272,1,0,1788740,66994,1,0,330686,11337,1,0,2594232,93833,1,0,8921770,170905,1,0,927982,39222,1,0,262121,8869,1,0,3016066,90288,1,0,2680599,87156,1,0,744769,29694,1,0,2316948,69750,1,0,224045,8231
Oct 2009,isPerson,Person in Universe: Ages 3+ Not Active-Duty Military,,1,0,289420157,820974,1,0,4442054,104792,1,0,630428,15120,1,0,6251361,147211,1,0,2728261,64173,1,0,34927643,323513,1,0,4725903,78875,1,0,3330718,52172,1,0,833963,16399,1,0,562093,13933,1,0,17459723,225284,1,0,9226308,161334,1,0,1215040,31567,1,0,1472184,32247,1,0,12245544,183258,1,0,6084288,124767,1,0,2851779,49180,1,0,2631107,54800,1,0,4059950,87404,1,0,4138162,105617,1,0,1258261,19912,1,0,5339383,86767,1,0,6236736,116400,1,0,9492889,155704,1,0,4991075,86111,1,0,2773933,76703,1,0,5591556,100969,1,0,927069,23283,1,0,1677273,32043,1,0,2495166,52888,1,0,1262259,19953,1,0,8258386,150553,1,0,1883893,52231,1,0,18567517,223697,1,0,8761505,151922,1,0,600974,12637,1,0,10932688,155770,1,0,3444266,75561,1,0,3659893,73847,1,0,11826925,165698,1,0,991867,18080,1,0,4314932,103300,1,0,758961,16022,1,0,5954269,125561,1,0,23243362,259165,1,0,2629528,62603,1,0,595685,11365,1,0,7293723,121067,1,0,6267986,108766,1,0,1720374,37180,1,0,5341290,94846,1,0,510026,10698
Oct 2009,dialUpAtHome,Dial-up Internet Service Used at Home,internetAtHome,0.068939,0.001472,5648799,121463,0.113704,0.017277,116700,18812,0.047026,0.008655,9490,1783,0.062149,0.011476,114422,21824,0.080088,0.015029,53622,10479,0.066407,0.004515,633025,44383,0.052007,0.007584,77744,11627,0.049386,0.007128,50172,7421,0.050813,0.00908,12219,2242,0.076129,0.011508,15586,2457,0.065188,0.006222,350882,34569,0.052349,0.008582,137276,23149,0.045826,0.009104,15213,3083,0.061183,0.011725,25455,5030,0.079742,0.008091,277960,29335,0.091952,0.012656,145936,21043,0.079632,0.010343,65652,8883,0.043382,0.00841,34740,6867,0.091582,0.013488,93941,14509,0.050369,0.012024,53255,13015,0.120317,0.011814,46224,4831,0.043729,0.006791,70836,11246,0.028845,0.006569,56550,13054,0.079677,0.009057,213955,25251,0.072157,0.008308,111925,13353,0.179764,0.023757,105590,15328,0.08656,0.011175,133706,17991,0.08738,0.014827,23065,4082,0.062762,0.009811,30922,4988,0.051759,0.009736,38547,7452,0.063545,0.008106,25865,3405,0.054509,0.008232,132089,20528,0.11488,0.018669,58694,10118,0.063238,0.006016,348886,34242,0.068196,0.009417,163860,23413,0.058041,0.010535,10732,2000,0.077312,0.008234,240008,26556,0.077315,0.012896,68961,11958,0.074883,0.010678,89018,13179,0.080678,0.008038,276995,28696,0.02513,0.005727,7433,1713,0.082673,0.013413,86161,14556,0.085524,0.011749,18523,2654,0.103793,0.01397,167827,23807,0.051247,0.00529,292295,30896,0.053155,0.010629,38408,7884,0.109134,0.012507,20254,2452,0.08206,0.009744,175782,21754,0.06688,0.00933,139708,20173,0.125862,0.016957,55980,8029,0.065067,0.008714,108260,14964,0.054044,0.009597,8451,1539
Oct 2009,adultInternetUser,Ages 15+: Uses the Internet (Any Location),isAdult,0.710593,0.002078,170931943,668756,0.631011,0.018452,2326306,91666,0.825493,0.013043,427854,11389,0.733507,0.016832,3712400,110213,0.628958,0.0188,1411122,54453,0.7055,0.006586,20337212,251261,0.776527,0.011959,3056760,62362,0.76678,0.010684,2145458,45841,0.738795,0.013802,518880,14440,0.759353,0.015662,372807,10380,0.729045,0.009065,10834510,182287,0.708795,0.012994,5290726,130716,0.692587,0.016678,710872,22743,0.778622,0.015805,918464,27010,0.73764,0.010134,7483315,148702,0.678468,0.015106,3388925,105476,0.734181,0.013051,1747459,42571,0.764128,0.013974,1671729,45522,0.624773,0.017253,2125266,69980,0.629064,0.020504,2164898,88104,0.734928,0.012019,798198,19129,0.765213,0.011222,3423558,72531,0.767387,0.013022,4055799,108991,0.739505,0.011038,5850440,129112,0.788303,0.010355,3262828,66657,0.56988,0.021544,1295629,60435,0.703407,0.013763,3289313,86844,0.722778,0.018208,562793,18750,0.76512,0.013267,1065240,26865,0.717684,0.014985,1462794,42026,0.784589,0.010866,841626,17590,0.768478,0.012451,5342109,130031,0.675714,0.021531,1055780,40376,0.685607,0.008973,10783532,184471,0.669877,0.013318,4884781,122894,0.730376,0.015268,372355,10942,0.709049,0.011035,6429174,130380,0.681114,0.016749,1920269,62339,0.784476,0.014126,2411773,56560,0.702111,0.010628,7054556,147343,0.723093,0.0136,611994,16427,0.645281,0.016894,2315707,79020,0.699469,0.015422,440685,12273,0.664611,0.016478,3299589,109848,0.638786,0.008907,11901999,197767,0.825376,0.015253,1678639,47719,0.791251,0.011808,408379,10045,0.728569,0.013142,4445363,100142,0.814499,0.01174,4316132,91722,0.61537,0.018012,904146,34536,0.76879,0.011386,3469524,79558,0.778928,0.013569,332274,8721
Oct 2009,internetAnywhere,Anyone in Household Uses Internet From Any Location,isHouseholder,0.766753,0.002063,91470674,325355,0.666013,0.019184,1217868,61165,0.862685,0.01306,225342,9250,0.797458,0.01603,2036948,90861,0.66096,0.019494,791926,40488,0.798845,0.006299,10418123,177746,0.823883,0.011267,1689155,54662,0.806234,0.011267,1095693,34575,0.774741,0.014346,262143,10268,0.808801,0.014004,230665,9063,0.783489,0.00892,5895902,141402,0.758926,0.012846,2943782,102911,0.790664,0.016997,357970,15790,0.813865,0.016288,469126,21705,0.782999,0.010235,3995438,111845,0.709318,0.015706,1800932,74536,0.772424,0.013099,939336,33330,0.794333,0.014346,902458,36556,0.690994,0.016709,1191369,51588,0.696677,0.020175,1215644,64449,0.773011,0.012838,423111,14607,0.809795,0.011309,1787989,55921,0.807811,0.013711,2088065,81145,0.780278,0.011496,3079878,98402,0.825177,0.010195,1768366,53402,0.625831,0.021395,709704,40545,0.739871,0.014208,1795079,67930,0.767254,0.018814,316133,15553,0.797668,0.013703,561387,21331,0.792317,0.014253,815298,33375,0.83087,0.011024,429513,13865,0.810485,0.012609,2556869,88176,0.725106,0.021091,600322,32614,0.755665,0.008991,5901383,138864,0.732121,0.013264,2754723,96385,0.771787,0.015876,212681,9295,0.759789,0.010926,3528596,102434,0.734006,0.016816,1079492,47743,0.840274,0.012902,1314301,50713,0.736141,0.010699,3754691,106596,0.770145,0.013509,318268,11717,0.689975,0.017162,1234186,56472,0.746174,0.014897,246749,9860,0.698026,0.016567,1810841,79119,0.729056,0.008699,6504471,147180,0.864104,0.014581,801873,36474,0.825813,0.012573,216463,8131,0.777285,0.012658,2344343,79586,0.862551,0.011353,2312152,80957,0.662966,0.018814,493757,24412,0.798992,0.012035,1851223,62738,0.798729,0.014795,178951,7373
